Date,Open,High,Low,Close,Volume,Date
2018-04-11 09:55:00,216.9,217.32,216.83,217.29,24317.0,2018-04-11 09:55:00
2018-04-11 10:00:00,217.17,217.17,216.8,216.91,32227.0,2018-04-11 10:00:00
2018-04-11 10:05:00,216.96,217.26,216.895,217.13,28365.0,2018-04-11 10:05:00
2018-04-11 10:10:00,217.33,217.41,216.92,216.95,42614.0,2018-04-11 10:10:00
2018-04-11 10:15:00,217.17,217.5,217.01,217.34,40055.0,2018-04-11 10:15:00
2018-04-11 10:20:00,216.97,217.16,216.905,217.14,121473.0,2018-04-11 10:20:00
2018-04-11 10:25:00,214.201,214.36,214.201,214.201,800.0,2018-04-11 10:25:00
2018-04-11 10:30:00,214.97,215.26,214.0,214.34,78260.0,2018-04-11 10:30:00
2018-04-11 10:35:00,214.65,215.17,214.54,214.955,23919.0,2018-04-11 10:35:00
2018-04-11 10:40:00,215.04,215.08,214.5,214.64,21778.0,2018-04-11 10:40:00
2018-04-11 10:45:00,214.42,214.74,214.28,214.71,10613.0,2018-04-11 10:45:00
2018-04-11 10:50:00,214.82,214.89,214.35,214.42,19763.0,2018-04-11 10:50:00
2018-04-11 10:55:00,215.0,215.15,214.74,214.85,21536.0,2018-04-11 10:55:00
2018-04-11 11:00:00,214.39,215.19,214.39,215.05,30917.0,2018-04-11 11:00:00
2018-04-11 11:05:00,214.43,214.51,214.28,214.38,26932.0,2018-04-11 11:05:00
2018-04-11 11:10:00,214.42,214.6,214.13,214.4675,40574.0,2018-04-11 11:10:00
2018-04-11 11:15:00,214.6387,214.65,214.16,214.43,20555.0,2018-04-11 11:15:00
2018-04-11 11:20:00,215.14,215.14,214.53,214.66,14800.0,2018-04-11 11:20:00
2018-04-11 11:25:00,215.19,215.24,215.0,215.15,15477.0,2018-04-11 11:25:00
2018-04-11 11:30:00,215.36,215.47,215.11,215.19,14573.0,2018-04-11 11:30:00
2018-04-11 11:35:00,215.23,215.31,215.03,215.2633,38231.0,2018-04-11 11:35:00
2018-04-11 11:40:00,215.15,215.205,214.86,215.17,10116.0,2018-04-11 11:40:00
2018-04-11 11:45:00,214.6,215.2,214.5,215.15,14764.0,2018-04-11 11:45:00
2018-04-11 11:50:00,214.47,214.6,214.27,214.6,18989.0,2018-04-11 11:50:00
2018-04-11 11:55:00,214.07,214.58,214.07,214.52,11162.0,2018-04-11 11:55:00
2018-04-11 12:00:00,213.6949,214.0716,213.6949,214.07,17483.0,2018-04-11 12:00:00
2018-04-11 12:05:00,213.76,213.88,213.4982,213.7048,11426.0,2018-04-11 12:05:00
2018-04-11 12:10:00,213.94,214.01,213.67,213.76,8092.0,2018-04-11 12:10:00
2018-04-11 12:15:00,213.96,214.15,213.83,213.95,8662.0,2018-04-11 12:15:00
2018-04-11 12:20:00,214.21,214.28,213.84,213.96,12693.0,2018-04-11 12:20:00
2018-04-11 12:25:00,214.1,214.23,214.03,214.18,8332.0,2018-04-11 12:25:00
2018-04-11 12:30:00,214.44,214.5,214.03,214.14,10887.0,2018-04-11 12:30:00
2018-04-11 12:35:00,214.7,214.7,214.26,214.47,13388.0,2018-04-11 12:35:00
2018-04-11 12:40:00,214.81,215.05,214.69,214.7,15593.0,2018-04-11 12:40:00
2018-04-11 12:45:00,214.8702,214.97,214.78,214.811,10838.0,2018-04-11 12:45:00
2018-04-11 12:50:00,215.3,215.33,214.83,214.83,14090.0,2018-04-11 12:50:00
2018-04-11 12:55:00,215.02,215.28,214.94,215.27,9620.0,2018-04-11 12:55:00
2018-04-11 13:00:00,215.71,215.75,215.02,215.02,15450.0,2018-04-11 13:00:00
2018-04-11 13:05:00,215.45,215.76,215.42,215.66,8991.0,2018-04-11 13:05:00
2018-04-11 13:10:00,215.34,215.79,215.34,215.48,6730.0,2018-04-11 13:10:00
2018-04-11 13:15:00,215.17,215.47,215.055,215.33,9030.0,2018-04-11 13:15:00
2018-04-11 13:20:00,215.48,215.48,215.17,215.222,7953.0,2018-04-11 13:20:00
2018-04-11 13:25:00,215.41,215.6,215.27,215.5655,5730.0,2018-04-11 13:25:00
2018-04-11 13:30:00,215.31,215.52,215.22,215.4435,7883.0,2018-04-11 13:30:00
2018-04-11 13:35:00,215.12,215.3,215.06,215.3,6514.0,2018-04-11 13:35:00
2018-04-11 13:40:00,215.31,215.35,215.05,215.14,11563.0,2018-04-11 13:40:00
2018-04-11 13:45:00,215.07,215.38,214.93,215.35,17935.0,2018-04-11 13:45:00
2018-04-11 13:50:00,214.77,215.13,214.54,215.05,15603.0,2018-04-11 13:50:00
2018-04-11 13:55:00,215.09,215.17,214.8,214.8,7558.0,2018-04-11 13:55:00
2018-04-11 14:00:00,214.99,215.3,214.94,215.18,15717.0,2018-04-11 14:00:00
2018-04-11 14:05:00,214.97,215.14,214.7,215.03,23204.0,2018-04-11 14:05:00
2018-04-11 14:10:00,214.52,214.92,214.47,214.92,6467.0,2018-04-11 14:10:00
2018-04-11 14:15:00,214.86,214.919,214.55,214.56,6918.0,2018-04-11 14:15:00
2018-04-11 14:20:00,214.94,214.96,214.84,214.85,4651.0,2018-04-11 14:20:00
2018-04-11 14:25:00,214.7305,215.02,214.66,215.01,11258.0,2018-04-11 14:25:00
2018-04-11 14:30:00,214.5,214.75,214.24,214.735,7534.0,2018-04-11 14:30:00
2018-04-11 14:35:00,214.84,214.84,214.5102,214.5102,17666.0,2018-04-11 14:35:00
2018-04-11 14:40:00,214.84,215.04,214.8,214.84,9388.0,2018-04-11 14:40:00
2018-04-11 14:45:00,215.12,215.12,214.67,214.78,16527.0,2018-04-11 14:45:00
2018-04-11 14:50:00,214.95,215.18,214.95,215.18,4925.0,2018-04-11 14:50:00
2018-04-11 14:55:00,215.29,215.29,214.94,214.94,4510.0,2018-04-11 14:55:00
2018-04-11 15:00:00,215.27,215.44,215.14,215.32,11210.0,2018-04-11 15:00:00
2018-04-11 15:05:00,214.47,215.35,214.47,215.19,7104.0,2018-04-11 15:05:00
2018-04-11 15:10:00,214.85,214.92,214.48,214.52,13428.0,2018-04-11 15:10:00
2018-04-11 15:15:00,215.4,215.42,214.795,214.83,18377.0,2018-04-11 15:15:00
2018-04-11 15:20:00,215.43,215.45,215.29,215.37,10833.0,2018-04-11 15:20:00
2018-04-11 15:25:00,215.29,215.6,215.25,215.48,16266.0,2018-04-11 15:25:00
2018-04-11 15:30:00,215.62,215.85,215.235,215.235,12489.0,2018-04-11 15:30:00
2018-04-11 15:35:00,215.6,215.83,215.44,215.62,10100.0,2018-04-11 15:35:00
2018-04-11 15:40:00,215.53,215.89,215.42,215.5901,17966.0,2018-04-11 15:40:00
2018-04-11 15:45:00,215.59,215.6788,215.325,215.48,16432.0,2018-04-11 15:45:00
2018-04-11 15:50:00,215.49,215.58,215.215,215.55,13498.0,2018-04-11 15:50:00
2018-04-11 15:55:00,215.49,215.58,215.365,215.5,18841.0,2018-04-11 15:55:00
2018-04-11 16:00:00,215.51,215.67,215.49,215.52,8677.0,2018-04-11 16:00:00
2018-04-12 09:35:00,214.86,215.58,214.72,215.51,16466.0,2018-04-12 09:35:00
2018-04-12 09:40:00,214.56,214.93,214.56,214.9,10975.0,2018-04-12 09:40:00
2018-04-12 09:45:00,214.58,214.66,214.15,214.5691,20223.0,2018-04-12 09:45:00
2018-04-12 09:50:00,214.38,214.55,214.18,214.53,9365.0,2018-04-12 09:50:00
2018-04-12 09:55:00,214.44,214.57,214.31,214.48,17373.0,2018-04-12 09:55:00
2018-04-12 10:00:00,214.89,215.0,214.46,214.52,16951.0,2018-04-12 10:00:00
2018-04-12 10:05:00,214.61,214.84,214.61,214.84,10570.0,2018-04-12 10:05:00
2018-04-12 10:10:00,214.7,214.83,214.58,214.63,17180.0,2018-04-12 10:10:00
2018-04-12 10:15:00,214.46,214.78,214.46,214.73,20681.0,2018-04-12 10:15:00
2018-04-12 10:20:00,214.4,214.54,214.3,214.43,22244.0,2018-04-12 10:20:00
2018-04-12 10:25:00,214.35,214.58,214.13,214.35,64027.0,2018-04-12 10:25:00
2018-04-12 10:30:00,216.27,216.41,215.52,215.72,43136.0,2018-04-12 10:30:00
2018-04-12 10:35:00,216.22,216.4495,215.92,216.27,35405.0,2018-04-12 10:35:00
2018-04-12 10:40:00,216.83,216.84,216.13,216.25,30512.0,2018-04-12 10:40:00
2018-04-12 10:45:00,216.7,216.96,216.44,216.88,19305.0,2018-04-12 10:45:00
2018-04-12 10:50:00,216.52,216.85,216.4,216.74,39262.0,2018-04-12 10:50:00
2018-04-12 10:55:00,216.54,216.66,216.27,216.51,52289.0,2018-04-12 10:55:00
2018-04-12 11:00:00,216.18,216.61,216.12,216.56,17152.0,2018-04-12 11:00:00
2018-04-12 11:05:00,216.36,216.41,216.13,216.13,13125.0,2018-04-12 11:05:00
2018-04-12 11:10:00,216.08,216.5,215.93,216.42,15229.0,2018-04-12 11:10:00
2018-04-12 11:15:00,216.21,216.345,216.0608,216.1123,16440.0,2018-04-12 11:15:00
2018-04-12 11:20:00,216.11,216.63,216.03,216.38,17675.0,2018-04-12 11:20:00
2018-04-12 11:25:00,215.93,216.1722,215.7601,216.15,14719.0,2018-04-12 11:25:00
2018-04-12 11:30:00,215.79,216.0,215.389,216.0,16372.0,2018-04-12 11:30:00
2018-04-12 11:35:00,215.68,215.94,215.54,215.8058,13126.0,2018-04-12 11:35:00
2018-04-12 11:40:00,215.55,215.7816,215.345,215.7,18392.0,2018-04-12 11:40:00
2018-04-12 11:45:00,215.485,215.64,215.07,215.51,20747.0,2018-04-12 11:45:00
2018-04-12 11:50:00,215.44,215.65,215.32,215.48,8414.0,2018-04-12 11:50:00
2018-04-12 11:55:00,215.2,215.53,215.01,215.47,22613.0,2018-04-12 11:55:00
2018-04-12 12:00:00,215.45,215.55,215.2,215.22,15501.0,2018-04-12 12:00:00
2018-04-12 12:05:00,215.49,215.53,215.11,215.381,14476.0,2018-04-12 12:05:00
2018-04-12 12:10:00,215.8146,216.0,215.46,215.485,16557.0,2018-04-12 12:10:00
2018-04-12 12:15:00,215.96,215.98,215.78,215.79,15667.0,2018-04-12 12:15:00
2018-04-12 12:20:00,216.17,216.22,215.95,215.95,19948.0,2018-04-12 12:20:00
2018-04-12 12:25:00,215.95,216.16,215.92,216.16,16347.0,2018-04-12 12:25:00
2018-04-12 12:30:00,215.77,216.06,215.77,215.92,14318.0,2018-04-12 12:30:00
2018-04-12 12:35:00,215.89,215.89,215.63,215.82,11225.0,2018-04-12 12:35:00
2018-04-12 12:40:00,216.305,216.305,215.84,215.89,8561.0,2018-04-12 12:40:00
2018-04-12 12:45:00,215.85,216.28,215.77,216.28,10602.0,2018-04-12 12:45:00
2018-04-12 12:50:00,215.31,215.87,215.31,215.85,11302.0,2018-04-12 12:50:00
2018-04-12 12:55:00,215.684,215.684,215.25,215.28,12410.0,2018-04-12 12:55:00
2018-04-12 13:00:00,215.63,216.0,215.56,215.75,13136.0,2018-04-12 13:00:00
2018-04-12 13:05:00,215.65,215.68,215.54,215.65,13156.0,2018-04-12 13:05:00
2018-04-12 13:10:00,215.68,215.78,215.59,215.65,9718.0,2018-04-12 13:10:00
2018-04-12 13:15:00,215.88,215.88,215.3501,215.67,9722.0,2018-04-12 13:15:00
2018-04-12 13:20:00,215.43,215.8648,215.43,215.8648,13734.0,2018-04-12 13:20:00
2018-04-12 13:25:00,215.625,215.7386,215.43,215.43,10571.0,2018-04-12 13:25:00
2018-04-12 13:30:00,215.52,215.7,215.47,215.58,18113.0,2018-04-12 13:30:00
2018-04-12 13:35:00,215.34,215.58,215.16,215.58,14574.0,2018-04-12 13:35:00
2018-04-12 13:40:00,215.48,215.5967,215.33,215.34,6547.0,2018-04-12 13:40:00
2018-04-12 13:45:00,215.94,215.98,215.47,215.52,25212.0,2018-04-12 13:45:00
2018-04-12 13:50:00,215.85,216.13,215.85,215.965,12702.0,2018-04-12 13:50:00
2018-04-12 13:55:00,216.06,216.11,215.78,215.88,13448.0,2018-04-12 13:55:00
2018-04-12 14:00:00,216.5,216.5,216.05,216.095,15538.0,2018-04-12 14:00:00
2018-04-12 14:05:00,216.23,216.555,216.16,216.5,50219.0,2018-04-12 14:05:00
2018-04-12 14:10:00,216.29,216.5,216.17,216.36,26825.0,2018-04-12 14:10:00
2018-04-12 14:15:00,215.93,216.34,215.82,216.31,81489.0,2018-04-12 14:15:00
2018-04-12 14:20:00,216.17,216.225,215.85,215.96,23644.0,2018-04-12 14:20:00
2018-04-12 14:25:00,215.79,216.22,215.79,216.16,48409.0,2018-04-12 14:25:00
2018-04-12 14:30:00,216.08,216.22,215.73,215.86,28125.0,2018-04-12 14:30:00
2018-04-12 14:35:00,216.3821,216.3821,216.04,216.09,19448.0,2018-04-12 14:35:00
2018-04-12 14:40:00,216.49,216.58,216.3,216.335,15979.0,2018-04-12 14:40:00
2018-04-12 14:45:00,216.481,216.56,216.12,216.4,11979.0,2018-04-12 14:45:00
2018-04-12 14:50:00,216.6,216.84,216.46,216.5,11650.0,2018-04-12 14:50:00
2018-04-12 14:55:00,216.62,216.75,216.34,216.64,19708.0,2018-04-12 14:55:00
2018-04-12 15:00:00,216.8,216.9,216.59,216.63,18363.0,2018-04-12 15:00:00
2018-04-12 15:05:00,216.88,217.0,216.73,216.835,13171.0,2018-04-12 15:05:00
2018-04-12 15:10:00,216.87,217.1,216.79,216.95,15700.0,2018-04-12 15:10:00
2018-04-12 15:15:00,217.15,217.21,216.94,216.94,19028.0,2018-04-12 15:15:00
2018-04-12 15:20:00,217.58,217.68,217.19,217.19,32459.0,2018-04-12 15:20:00
2018-04-12 15:25:00,217.5,217.605,217.42,217.59,25979.0,2018-04-12 15:25:00
2018-04-12 15:30:00,217.25,217.66,217.14,217.52,17419.0,2018-04-12 15:30:00
2018-04-12 15:35:00,217.28,217.45,217.17,217.28,20563.0,2018-04-12 15:35:00
2018-04-12 15:40:00,216.85,217.32,216.76,217.2902,12598.0,2018-04-12 15:40:00
2018-04-12 15:45:00,216.6,216.94,216.54,216.83,11796.0,2018-04-12 15:45:00
2018-04-12 15:50:00,216.66,216.83,216.63,216.65,8472.0,2018-04-12 15:50:00
2018-04-12 15:55:00,216.96,217.05,216.5088,216.659,16110.0,2018-04-12 15:55:00
2018-04-12 16:00:00,216.94,217.1,216.84,217.01,14552.0,2018-04-12 16:00:00
2018-04-13 09:35:00,216.84,216.95,216.73,216.95,16227.0,2018-04-13 09:35:00
2018-04-13 09:40:00,217.1,217.2,216.83,216.83,22022.0,2018-04-13 09:40:00
2018-04-13 09:45:00,217.21,217.21,216.92,217.12,11313.0,2018-04-13 09:45:00
2018-04-13 09:50:00,217.34,217.44,217.07,217.19,15582.0,2018-04-13 09:50:00
2018-04-13 09:55:00,217.5,217.61,217.25,217.3,19297.0,2018-04-13 09:55:00
2018-04-13 10:00:00,217.11,217.5,216.96,217.47,24779.0,2018-04-13 10:00:00
2018-04-13 10:05:00,217.28,217.28,217.05,217.09,19631.0,2018-04-13 10:05:00
2018-04-13 10:10:00,216.85,217.28,216.81,217.28,22792.0,2018-04-13 10:10:00
2018-04-13 10:15:00,216.89,216.915,216.51,216.85,44213.0,2018-04-13 10:15:00
2018-04-13 10:20:00,216.675,216.87,216.64,216.87,24168.0,2018-04-13 10:20:00
2018-04-13 10:25:00,216.44,216.7,216.33,216.65,65393.0,2018-04-13 10:25:00
2018-04-13 10:30:00,217.89,218.33,217.1,218.09,77496.0,2018-04-13 10:30:00
2018-04-13 10:35:00,217.43,218.07,216.85,217.94,31911.0,2018-04-13 10:35:00
2018-04-13 10:40:00,217.53,217.74,217.375,217.43,19365.0,2018-04-13 10:40:00
2018-04-13 10:45:00,217.56,217.71,217.14,217.53,19320.0,2018-04-13 10:45:00
2018-04-13 10:50:00,217.31,217.6705,217.05,217.515,12983.0,2018-04-13 10:50:00
2018-04-13 10:55:00,217.66,217.84,217.39,217.39,14515.0,2018-04-13 10:55:00
2018-04-13 11:00:00,217.51,218.07,217.46,217.55,22954.0,2018-04-13 11:00:00
2018-04-13 11:05:00,217.74,217.97,217.53,217.56,34834.0,2018-04-13 11:05:00
2018-04-13 11:10:00,218.3325,218.3574,217.66,217.66,52335.0,2018-04-13 11:10:00
2018-04-13 11:15:00,218.55,218.68,218.33,218.34,15128.0,2018-04-13 11:15:00
2018-04-13 11:20:00,218.3,218.64,218.22,218.51,11865.0,2018-04-13 11:20:00
2018-04-13 11:25:00,218.12,218.37,217.77,218.34,29279.0,2018-04-13 11:25:00
2018-04-13 11:30:00,218.41,218.41,217.78,218.11,25799.0,2018-04-13 11:30:00
2018-04-13 11:35:00,217.745,218.49,217.62,218.4308,14169.0,2018-04-13 11:35:00
2018-04-13 11:40:00,217.3173,217.99,217.3,217.82,14618.0,2018-04-13 11:40:00
2018-04-13 11:45:00,217.42,217.68,217.145,217.39,11773.0,2018-04-13 11:45:00
2018-04-13 11:50:00,217.16,217.395,217.08,217.395,12070.0,2018-04-13 11:50:00
2018-04-13 11:55:00,216.73,217.33,216.71,217.22,9113.0,2018-04-13 11:55:00
2018-04-13 12:00:00,216.66,216.8175,216.45,216.67,13684.0,2018-04-13 12:00:00
2018-04-13 12:05:00,216.99,217.07,216.61,216.67,13980.0,2018-04-13 12:05:00
2018-04-13 12:10:00,216.63,217.17,216.63,216.99,9476.0,2018-04-13 12:10:00
2018-04-13 12:15:00,216.66,216.925,216.57,216.675,11298.0,2018-04-13 12:15:00
2018-04-13 12:20:00,217.1,217.1,216.59,216.63,9653.0,2018-04-13 12:20:00
2018-04-13 12:25:00,216.81,217.05,216.81,217.05,10950.0,2018-04-13 12:25:00
2018-04-13 12:30:00,216.73,216.95,216.67,216.77,10890.0,2018-04-13 12:30:00
2018-04-13 12:35:00,216.63,216.95,216.5,216.735,9898.0,2018-04-13 12:35:00
2018-04-13 12:40:00,217.0,217.0,216.58,216.665,10632.0,2018-04-13 12:40:00
2018-04-13 12:45:00,216.5812,216.99,216.58,216.99,8005.0,2018-04-13 12:45:00
2018-04-13 12:50:00,216.515,216.79,216.39,216.55,9154.0,2018-04-13 12:50:00
2018-04-13 12:55:00,216.95,217.0244,216.57,216.57,8794.0,2018-04-13 12:55:00
2018-04-13 13:00:00,217.02,217.2106,216.92,216.96,10977.0,2018-04-13 13:00:00
2018-04-13 13:05:00,216.71,217.03,216.58,217.03,15793.0,2018-04-13 13:05:00
2018-04-13 13:10:00,216.75,216.82,216.46,216.7,19634.0,2018-04-13 13:10:00
2018-04-13 13:15:00,216.775,217.02,216.76,216.76,17313.0,2018-04-13 13:15:00
2018-04-13 13:20:00,216.94,217.05,216.77,216.78,6616.0,2018-04-13 13:20:00
2018-04-13 13:25:00,217.1,217.12,216.61,216.94,6104.0,2018-04-13 13:25:00
2018-04-13 13:30:00,216.98,217.09,216.83,217.09,6152.0,2018-04-13 13:30:00
2018-04-13 13:35:00,216.69,216.9111,216.63,216.84,9515.0,2018-04-13 13:35:00
2018-04-13 13:40:00,216.85,216.87,216.61,216.7,5463.0,2018-04-13 13:40:00
2018-04-13 13:45:00,216.63,216.85,216.4,216.85,5762.0,2018-04-13 13:45:00
2018-04-13 13:50:00,216.54,216.77,216.51,216.72,4712.0,2018-04-13 13:50:00
2018-04-13 13:55:00,216.67,216.7,216.53,216.53,5259.0,2018-04-13 13:55:00
2018-04-13 14:00:00,216.63,216.7799,216.63,216.66,7855.0,2018-04-13 14:00:00
2018-04-13 14:05:00,216.66,216.83,216.54,216.63,6373.0,2018-04-13 14:05:00
2018-04-13 14:10:00,216.76,216.7888,216.59,216.66,5300.0,2018-04-13 14:10:00
2018-04-13 14:15:00,216.555,216.93,216.555,216.73,6544.0,2018-04-13 14:15:00
2018-04-13 14:20:00,216.8,216.8,216.58,216.59,15059.0,2018-04-13 14:20:00
2018-04-13 14:25:00,216.8,216.84,216.7,216.77,11532.0,2018-04-13 14:25:00
2018-04-13 14:30:00,216.65,216.85,216.55,216.79,13451.0,2018-04-13 14:30:00
2018-04-13 14:35:00,216.42,216.62,216.42,216.62,5824.0,2018-04-13 14:35:00
2018-04-13 14:40:00,216.57,216.62,216.435,216.46,9290.0,2018-04-13 14:40:00
2018-04-13 14:45:00,216.63,216.67,216.54,216.62,6894.0,2018-04-13 14:45:00
2018-04-13 14:50:00,216.6,216.6974,216.53,216.57,8479.0,2018-04-13 14:50:00
2018-04-13 14:55:00,216.43,216.56,216.31,216.56,6633.0,2018-04-13 14:55:00
2018-04-13 15:00:00,216.45,216.53,216.39,216.45,5784.0,2018-04-13 15:00:00
2018-04-13 15:05:00,216.7,216.78,216.42,216.4962,6464.0,2018-04-13 15:05:00
2018-04-13 15:10:00,216.58,216.78,216.56,216.69,6646.0,2018-04-13 15:10:00
2018-04-13 15:15:00,216.175,216.5808,216.08,216.5808,12946.0,2018-04-13 15:15:00
2018-04-13 15:20:00,216.25,216.27,216.11,216.25,4303.0,2018-04-13 15:20:00
2018-04-13 15:25:00,216.25,216.33,216.13,216.31,6677.0,2018-04-13 15:25:00
2018-04-13 15:30:00,216.5,216.68,216.16,216.33,7858.0,2018-04-13 15:30:00
2018-04-13 15:35:00,216.25,216.62,216.24,216.5,6138.0,2018-04-13 15:35:00
2018-04-13 15:40:00,216.27,216.31,216.12,216.31,5771.0,2018-04-13 15:40:00
2018-04-13 15:45:00,216.11,216.43,216.07,216.3,12909.0,2018-04-13 15:45:00
2018-04-13 15:50:00,216.25,216.27,215.96,216.05,12116.0,2018-04-13 15:50:00
2018-04-13 15:55:00,216.03,216.19,215.94,216.19,7664.0,2018-04-13 15:55:00
2018-04-13 16:00:00,215.46,215.99,215.46,215.99,11815.0,2018-04-13 16:00:00
2018-04-16 09:35:00,215.39,215.58,215.28,215.465,13648.0,2018-04-16 09:35:00
2018-04-16 09:40:00,215.4482,215.57,215.37,215.37,8309.0,2018-04-16 09:40:00
2018-04-16 09:45:00,214.61,215.48,214.61,215.47,18691.0,2018-04-16 09:45:00
2018-04-16 09:50:00,214.78,214.97,214.68,214.68,11998.0,2018-04-16 09:50:00
2018-04-16 09:55:00,214.58,214.88,214.58,214.73,14771.0,2018-04-16 09:55:00
2018-04-16 10:00:00,214.61,214.79,214.46,214.6,23164.0,2018-04-16 10:00:00
2018-04-16 10:05:00,214.715,214.73,214.49,214.58,24952.0,2018-04-16 10:05:00
2018-04-16 10:10:00,214.92,215.26,214.725,214.74,85449.0,2018-04-16 10:10:00
2018-04-16 10:15:00,215.27,215.36,214.96,214.96,39817.0,2018-04-16 10:15:00
2018-04-16 10:20:00,215.66,215.8,215.37,215.37,75551.0,2018-04-16 10:20:00
2018-04-16 10:25:00,215.54,215.74,215.43,215.66,83953.0,2018-04-16 10:25:00
2018-04-16 10:30:00,217.52,217.81,217.176,217.73,21906.0,2018-04-16 10:30:00
2018-04-16 10:35:00,217.06,217.49,216.99,217.49,25480.0,2018-04-16 10:35:00
2018-04-16 10:40:00,217.18,217.41,216.59,217.0,32434.0,2018-04-16 10:40:00
2018-04-16 10:45:00,217.15,217.28,216.7284,217.22,26974.0,2018-04-16 10:45:00
2018-04-16 10:50:00,217.23,217.35,216.94,217.12,26885.0,2018-04-16 10:50:00
2018-04-16 10:55:00,217.4317,217.55,217.17,217.22,21620.0,2018-04-16 10:55:00
2018-04-16 11:00:00,217.46,217.51,217.1,217.36,17894.0,2018-04-16 11:00:00
2018-04-16 11:05:00,217.58,217.76,217.37,217.49,17006.0,2018-04-16 11:05:00
2018-04-16 11:10:00,217.87,217.89,217.38,217.61,20583.0,2018-04-16 11:10:00
2018-04-16 11:15:00,217.99,218.05,217.82,217.83,13532.0,2018-04-16 11:15:00
2018-04-16 11:20:00,218.13,218.185,217.83,217.95,10244.0,2018-04-16 11:20:00
2018-04-16 11:25:00,218.03,218.26,217.6875,218.1352,25239.0,2018-04-16 11:25:00
2018-04-16 11:30:00,218.16,218.18,217.86,218.03,11681.0,2018-04-16 11:30:00
2018-04-16 11:35:00,218.01,218.13,217.89,218.13,24425.0,2018-04-16 11:35:00
2018-04-16 11:40:00,217.76,218.04,217.76,218.02,30608.0,2018-04-16 11:40:00
2018-04-16 11:45:00,218.15,218.21,217.82,217.82,38913.0,2018-04-16 11:45:00
2018-04-16 11:50:00,218.0,218.17,217.9,218.17,38228.0,2018-04-16 11:50:00
2018-04-16 11:55:00,218.21,218.37,217.9562,218.0288,22406.0,2018-04-16 11:55:00
2018-04-16 12:00:00,218.5,218.61,218.145,218.17,9827.0,2018-04-16 12:00:00
2018-04-16 12:05:00,218.1812,218.48,218.085,218.48,14587.0,2018-04-16 12:05:00
2018-04-16 12:10:00,218.06,218.18,217.915,218.06,22007.0,2018-04-16 12:10:00
2018-04-16 12:15:00,218.24,218.38,218.085,218.14,17153.0,2018-04-16 12:15:00
2018-04-16 12:20:00,218.33,218.335,217.93,218.2446,12878.0,2018-04-16 12:20:00
2018-04-16 12:25:00,217.99,218.37,217.98,218.35,18848.0,2018-04-16 12:25:00
2018-04-16 12:30:00,218.1,218.21,217.89,217.98,9333.0,2018-04-16 12:30:00
2018-04-16 12:35:00,217.79,218.18,217.72,218.18,15139.0,2018-04-16 12:35:00
2018-04-16 12:40:00,217.67,217.87,217.63,217.77,6105.0,2018-04-16 12:40:00
2018-04-16 12:45:00,217.74,218.02,217.62,217.62,9881.0,2018-04-16 12:45:00
2018-04-16 12:50:00,217.94,218.02,217.66,217.76,7602.0,2018-04-16 12:50:00
2018-04-16 12:55:00,218.02,218.25,217.96,217.96,37302.0,2018-04-16 12:55:00
2018-04-16 13:00:00,218.01,218.17,217.9777,218.06,10169.0,2018-04-16 13:00:00
2018-04-16 13:05:00,218.03,218.14,217.88,218.0,12433.0,2018-04-16 13:05:00
2018-04-16 13:10:00,218.04,218.08,217.92,218.03,4710.0,2018-04-16 13:10:00
2018-04-16 13:15:00,218.06,218.12,217.94,218.09,4473.0,2018-04-16 13:15:00
2018-04-16 13:20:00,217.94,218.16,217.93,218.06,4301.0,2018-04-16 13:20:00
2018-04-16 13:25:00,217.91,218.09,217.86,217.92,8925.0,2018-04-16 13:25:00
2018-04-16 13:30:00,217.89,217.95,217.65,217.94,37641.0,2018-04-16 13:30:00
2018-04-16 13:35:00,217.835,218.075,217.8,217.9872,7852.0,2018-04-16 13:35:00
2018-04-16 13:40:00,218.51,218.53,217.9,217.9,28390.0,2018-04-16 13:40:00
2018-04-16 13:45:00,218.99,219.1,218.55,218.5566,19598.0,2018-04-16 13:45:00
2018-04-16 13:50:00,218.87,219.03,218.695,218.98,16591.0,2018-04-16 13:50:00
2018-04-16 13:55:00,219.12,219.18,218.9,218.9,9524.0,2018-04-16 13:55:00
2018-04-16 14:00:00,219.2698,219.27,219.11,219.13,9113.0,2018-04-16 14:00:00
2018-04-16 14:05:00,219.06,219.26,219.06,219.23,15179.0,2018-04-16 14:05:00
2018-04-16 14:10:00,218.58,219.06,218.57,219.03,12465.0,2018-04-16 14:10:00
2018-04-16 14:15:00,218.53,218.65,218.41,218.6,11494.0,2018-04-16 14:15:00
2018-04-16 14:20:00,218.59,218.65,218.485,218.57,6450.0,2018-04-16 14:20:00
2018-04-16 14:25:00,218.61,218.71,218.4401,218.55,9756.0,2018-04-16 14:25:00
2018-04-16 14:30:00,218.53,218.7,218.43,218.61,6404.0,2018-04-16 14:30:00
2018-04-16 14:35:00,218.41,218.54,218.29,218.5197,7888.0,2018-04-16 14:35:00
2018-04-16 14:40:00,218.6,218.6,218.35,218.36,6760.0,2018-04-16 14:40:00
2018-04-16 14:45:00,218.475,218.57,218.38,218.55,11244.0,2018-04-16 14:45:00
2018-04-16 14:50:00,218.68,218.7,218.45,218.49,8030.0,2018-04-16 14:50:00
2018-04-16 14:55:00,218.47,218.72,218.28,218.65,10199.0,2018-04-16 14:55:00
2018-04-16 15:00:00,218.26,218.51,218.17,218.46,8287.0,2018-04-16 15:00:00
