,Date,Open,High,Low,Close,Volume,Adj Close,Up or Down,100da,40da,20da
1076,10/7/2014,258.52999900000003,261.459991,255.729996,259.570007,4485500,259.570007,1.0,237.56160075999998,261.9620010249999,257.04300155000004
1077,10/8/2014,260.100006,262.880005,252.63999900000002,259.27999900000003,5055100,259.27999900000003,-1.0,238.23880076999995,261.9450012249999,255.9520012000001
1078,10/9/2014,262.25,265.540009,254.399994,257.01001,7361300,257.01001,-1.0,238.84800090999997,261.86250152499986,254.7870018000001
1079,10/10/2014,244.63999900000002,245.88999900000002,235.19999700000002,236.91000400000001,12888300,236.91000400000001,-1.0,239.26410091999998,261.25075149999986,252.6725014000001
1080,10/13/2014,238.57000699999998,238.960007,221.0,224.58999599999999,11268700,224.58999599999999,-1.0,239.51550091,260.3152511499999,251.2090011500001
1081,10/14/2014,228.25,232.47000099999997,223.0,227.059998,7105300,227.059998,-1.0,239.73730084,259.4932510499999,249.52500155000007
1082,10/15/2014,220.0,230.99000499999997,217.32000699999998,229.69999700000002,9147300,229.69999700000002,1.0,239.96130078,258.8167507249999,247.94100115000006
1083,10/16/2014,219.72000099999997,229.919998,219.100006,226.350006,5399300,226.350006,1.0,240.10920086,258.0827506999999,246.06750110000002
1084,10/17/2014,233.38000499999998,234.770004,226.55000299999998,227.479996,10549400,227.479996,-1.0,240.28160076999995,257.41125069999987,244.47550055000002
1085,10/20/2014,226.72000099999997,232.399994,225.50999500000003,230.47000099999997,3494400,230.47000099999997,1.0,240.48390073,256.7535007499999,243.49750064999998
1086,10/21/2014,234.270004,235.38999900000002,230.80000299999998,235.33999599999999,4130300,235.33999599999999,1.0,240.75960064999995,256.0732509499999,242.74400024999994
1087,10/22/2014,233.190002,237.38999900000002,230.559998,231.100006,4116600,231.100006,-1.0,241.02360073999998,255.3072513499999,241.69200059999994
1088,10/23/2014,234.66000400000001,236.27999900000003,232.0,235.289993,3492400,235.289993,1.0,241.32710064999995,254.6082511749999,241.10900039999996
1089,10/24/2014,236.270004,237.80000299999998,231.19999700000002,235.24000499999997,3463300,235.24000499999997,-1.0,241.63960064999995,253.89275167499991,240.54100034999996
1090,10/27/2014,234.25,234.61000099999998,220.309998,221.669998,9553300,221.669998,-1.0,241.78730068999997,252.69200132499992,239.36150049999998
1091,10/28/2014,229.600006,244.600006,228.25,242.770004,10516300,242.770004,1.0,242.13330075,251.65825154999993,239.36600104999997
1092,10/29/2014,241.13000499999998,241.5,235.63999900000002,238.100006,4962500,238.100006,-1.0,242.46120082999997,250.58100164999996,239.25900109999998
1093,10/30/2014,238.13999900000002,240.5,235.059998,238.66000400000001,3228400,238.66000400000001,1.0,242.82480084,249.39650152499993,238.62100139999998
1094,10/31/2014,242.50999500000003,243.11999500000002,238.75,241.69999700000002,3775300,241.69999700000002,-1.0,243.19710079999996,248.5042510749999,237.94550089999998
1095,11/3/2014,243.0,247.559998,241.32000699999998,242.58999599999999,4203800,242.58999599999999,-1.0,243.58780071999993,247.51625134999995,237.04400094999997
1096,11/4/2014,240.49000499999997,242.350006,236.52999900000003,238.92999300000002,3682600,238.92999300000002,-1.0,243.91290066999994,246.52750089999995,236.01200024999994
1097,11/5/2014,241.0,241.36000099999998,230.52999900000003,230.97000099999997,9045900,230.97000099999997,-1.0,243.97650066999995,245.27425077499993,234.5965003499999
1098,11/6/2014,234.49000499999997,246.690002,228.5,241.22000099999997,15354700,241.22000099999997,1.0,244.07200069999996,244.2970008499999,233.80699989999988
1099,11/7/2014,242.190002,242.83999599999999,237.19999700000002,240.19999700000002,5161000,240.19999700000002,-1.0,244.20280071999994,243.32200047499992,233.97149954999986
1100,11/10/2014,239.11000099999998,242.88000499999998,236.80000299999998,241.92999300000002,4577200,241.92999300000002,1.0,244.34420071999998,243.02375027499994,234.83849939999988
1101,11/11/2014,242.55000299999998,251.82000699999998,242.0,251.080002,7948800,251.080002,1.0,244.55910077999997,242.78225057499995,236.03949959999986
1102,11/12/2014,249.72000099999997,252.33999599999999,245.580002,249.100006,5870800,249.100006,-1.0,244.67790082999997,242.47525059999998,237.00950004999987
1103,11/13/2014,250.61999500000002,255.75,250.25,251.69999700000002,6236000,251.69999700000002,1.0,244.86990079999995,242.17225034999996,238.27699959999987
1104,11/14/2014,250.0,258.850006,248.5,258.679993,6101100,258.679993,1.0,245.08780073999998,242.15624999999994,239.83699944999984
1105,11/17/2014,257.48999,259.0,252.020004,253.979996,4025700,253.979996,-1.0,245.27160063999997,242.25499992499994,241.01249919999987
1106,11/18/2014,255.86000099999998,259.98999,255.50999500000003,257.700012,4473000,257.700012,1.0,245.45800077999996,242.43725012499993,242.1304999999999
1107,11/19/2014,250.61000099999998,251.88000499999998,245.600006,247.74000499999997,7918500,247.74000499999997,-1.0,245.53480084999995,242.32725027499993,242.96249994999988
1108,11/20/2014,247.94999700000002,250.92999300000002,246.0,248.710007,3587200,248.710007,1.0,245.62470090999994,242.3712505249999,243.63350064999986
1109,11/21/2014,252.210007,252.77999900000003,242.169998,242.77999900000003,7485100,242.77999900000003,-1.0,245.75820096999993,242.2757503499999,244.0105003499999
1110,11/24/2014,245.19999700000002,247.600006,240.63999900000002,246.72000099999997,4789700,246.72000099999997,1.0,245.93290097999994,242.3122504999999,245.26300049999986
1111,11/25/2014,247.350006,249.72000099999997,246.08999599999999,248.08999599999999,3159800,248.08999599999999,1.0,246.1872008999999,242.4475005749999,245.52900009999985
1112,11/26/2014,248.33999599999999,249.0,246.600006,248.440002,1981200,248.440002,1.0,246.48090084999993,242.65250049999992,246.04599989999988
1113,11/28/2014,245.350006,246.690002,242.520004,244.520004,2119700,244.520004,-1.0,246.69550090999994,242.4800006499999,246.33899989999986
1114,12/1/2014,241.16000400000001,242.47000099999997,229.00999500000003,231.63999900000002,8619400,231.63999900000002,-1.0,246.8173008299999,241.89075044999996,245.83599999999987
1115,12/2/2014,234.57000699999998,234.88000499999998,228.0,231.42999300000002,5887000,231.42999300000002,-1.0,246.95030070999994,241.16100039999992,245.27799984999987
1116,12/3/2014,226.25,229.72000099999997,225.5,229.30000299999998,5307700,229.30000299999998,1.0,246.97630076999994,240.40425029999992,244.79650034999992
1117,12/4/2014,228.600006,230.899994,227.809998,228.27999900000003,3855600,228.27999900000003,-1.0,247.06330073999993,239.6292502999999,244.66200024999995
1118,12/5/2014,228.669998,229.38999900000002,222.25999500000003,223.710007,6063600,223.710007,-1.0,247.12880076999994,238.79675022499993,243.78650054999994
1119,12/8/2014,221.539993,224.86000099999998,212.33999599999999,214.36000099999998,9225600,214.36000099999998,-1.0,247.11840083999996,238.2330001499999,242.49450074999996
1120,12/9/2014,209.33999599999999,217.729996,204.270004,216.88999900000002,9431500,216.88999900000002,1.0,247.08710078999994,238.0405002249999,241.24250104999996
1121,12/10/2014,214.13000499999998,216.770004,207.699997,209.83999599999999,7314100,209.83999599999999,-1.0,246.98010081999993,237.61000017499993,239.18050074999996
1122,12/11/2014,210.52999900000003,215.42999300000002,208.229996,208.880005,6694400,208.880005,-1.0,246.87310084999993,237.08950037499994,237.1695007
1123,12/12/2014,204.820007,211.67999300000002,204.5,207.0,7173800,207.0,1.0,246.71820079999995,236.60575022499992,234.93450085
1124,12/15/2014,209.28999299999998,209.80000299999998,202.669998,204.03999299999998,5218300,204.03999299999998,-1.0,246.52320079999993,236.01975014999994,232.20250085000004
1125,12/16/2014,200.889999,203.679993,195.369995,197.809998,8426100,197.809998,-1.0,246.26560070999997,235.20325007499997,229.39400095000002
1126,12/17/2014,193.059998,206.649994,192.649994,205.820007,7367800,205.820007,1.0,246.07560070999997,234.46525034999996,226.8000007
1127,12/18/2014,212.38000499999998,218.440002,211.80000299999998,218.25999500000003,7483300,218.25999500000003,1.0,246.00810070999995,234.14425007499995,225.32600020000004
1128,12/19/2014,220.190002,220.399994,214.5,219.289993,6910500,219.289993,-1.0,245.91180065999993,233.74425007499994,223.85499950000008
1129,12/22/2014,220.0,224.059998,218.25999500000003,222.600006,4799400,222.600006,1.0,245.90480068999995,233.42825009999996,222.84599985000006
1130,12/23/2014,223.809998,224.32000699999998,219.520004,220.97000099999997,4505700,220.97000099999997,-1.0,245.78180065999993,233.41075017499998,221.55849985000003
1131,12/24/2014,219.770004,222.5,219.25,222.25999500000003,1332200,222.25999500000003,1.0,245.61920056999992,232.89799994999998,220.26699980000006
1132,12/26/2014,221.50999500000003,228.5,221.5,227.82000699999998,3327000,227.82000699999998,1.0,245.51250058999992,232.64099997499997,219.2360000500001
1133,12/29/2014,226.899994,227.91000400000001,224.020004,225.710007,2802500,225.710007,-1.0,245.2803007299999,232.31725004999998,218.29550020000005
1134,12/30/2014,223.99000499999997,225.649994,221.399994,222.229996,2903200,222.229996,-1.0,244.9787006999999,231.830500025,217.82500005000006
1135,12/31/2014,223.08999599999999,225.67999300000002,222.25,222.41000400000001,2402100,222.41000400000001,-1.0,244.7215006899999,231.32600022499997,217.3740006000001
1136,1/2/2015,222.86999500000002,223.25,213.25999500000003,219.309998,4764400,219.309998,-1.0,244.32140059999995,230.83550035,216.87450035000006
1137,1/5/2015,214.55000299999998,216.5,207.16000400000001,210.08999599999999,5368500,210.08999599999999,-1.0,243.82270064999994,230.313500225,215.96500020000002
1138,1/6/2015,210.059998,214.19999700000002,204.21000700000002,211.27999900000003,6261900,211.27999900000003,1.0,243.3324006599999,229.56500017500002,215.34349980000007
1139,1/7/2015,213.350006,214.77999900000003,209.77999900000003,210.94999700000002,2968400,210.94999700000002,-1.0,242.82810057999993,228.83375017500003,215.17299960000005
1140,1/8/2015,212.809998,213.80000299999998,210.00999500000003,210.61999500000002,3442500,210.61999500000002,-1.0,242.31420042999991,228.05100022500005,214.85949940000006
1141,1/9/2015,208.919998,209.979996,204.96000700000002,206.66000400000001,4591300,206.66000400000001,-1.0,241.78140044999992,226.94050027500003,214.70049980000007
1142,1/12/2015,203.050003,204.470001,199.25,202.21000700000002,5944200,202.21000700000002,-1.0,241.23590041999992,225.7682503,214.36699990000005
1143,1/13/2015,203.320007,207.610001,200.91000400000001,204.25,4477300,204.25,1.0,240.72130034999992,224.582000375,214.22949990000006
1144,1/14/2015,185.830002,195.199997,185.0,192.690002,11551900,192.690002,1.0,240.1048004099999,222.9322506,213.66200035000006
1145,1/15/2015,194.490005,195.75,190.0,191.869995,5216500,191.869995,-1.0,239.45570036999993,221.37950057499998,213.36500020000008
1146,1/16/2015,190.699997,194.490005,189.649994,193.070007,3603200,193.070007,1.0,238.76090055999993,219.76375045,212.72750020000007
1147,1/20/2015,193.869995,194.119995,187.03999299999998,191.929993,4489400,191.929993,-1.0,238.06280058999997,218.36850015,211.41100010000005
1148,1/21/2015,189.550003,198.679993,189.509995,196.570007,4153000,196.570007,1.0,237.39600065999994,217.06500015,210.27500080000004
1149,1/22/2015,197.0,203.240005,195.199997,201.619995,4116900,201.619995,1.0,236.77360075999997,216.03600004999998,209.22600025000006
1150,1/23/2015,200.28999299999998,203.5,198.330002,201.28999299999998,3438600,201.28999299999998,1.0,236.08950056999996,214.90024985,208.2419998500001
1151,1/26/2015,201.830002,208.619995,201.050003,206.550003,3234500,206.550003,1.0,235.31380064999993,213.861750025,207.4565002500001
1152,1/27/2015,204.419998,208.029999,203.300003,205.979996,2781000,205.979996,1.0,234.56170058999993,212.80024987500002,206.36449970000007
1153,1/28/2015,206.110001,206.369995,198.419998,199.369995,3149600,199.369995,-1.0,233.69500044999992,211.67149965,205.0474991000001
1154,1/29/2015,201.070007,205.979996,196.5,205.199997,3548100,205.199997,1.0,232.97310026999992,211.01049959999995,204.1959991500001
1155,1/30/2015,203.96000700000002,207.470001,203.0,203.600006,3007000,203.600006,-1.0,232.18800047999994,210.31474992499997,203.25549925000007
1156,2/2/2015,203.970001,211.94999700000002,203.300003,210.940002,4149200,210.940002,1.0,231.51260038999993,209.85574989999995,202.83699945000006
1157,2/3/2015,213.22000099999997,220.36999500000002,211.270004,218.36000099999998,4812900,218.36000099999998,1.0,230.88520033999993,209.6077499499999,203.25049970000003
1158,2/4/2015,218.289993,221.479996,216.80000299999998,218.55000299999998,3305400,218.55000299999998,1.0,230.26760038999993,209.47874984999993,203.6139999
1159,2/5/2015,219.88000499999998,225.479996,219.63999900000002,220.99000499999997,3522900,220.99000499999997,1.0,229.68550031999993,209.64449994999995,204.11600030000002
1160,2/6/2015,222.0,223.399994,216.5,217.36000099999998,3233200,217.36000099999998,-1.0,229.32050031999992,209.65624999999991,204.4530006
1161,2/9/2015,215.38000499999998,217.92999300000002,211.99000499999997,217.479996,3472400,217.479996,1.0,228.8879003799999,209.8472499999999,204.9940002
1162,2/10/2015,217.55000299999998,220.5,215.0,216.289993,5390500,216.289993,-1.0,228.4370002599999,210.03249969999987,205.6979995
1163,2/11/2015,212.210007,214.74000499999997,207.279999,212.80000299999998,9769100,212.80000299999998,1.0,227.92680021999993,210.1774997749999,206.12549965000002
1164,2/12/2015,193.570007,203.08999599999999,193.279999,202.880005,15649600,202.880005,1.0,227.36240019999994,210.1485000749999,206.6349998
1165,2/13/2015,202.899994,205.990005,200.91000400000001,203.770004,6191000,203.770004,1.0,226.89980024999997,210.29750022499988,207.23000025000002
1166,2/17/2015,205.699997,205.699997,201.5,204.350006,3979600,204.350006,-1.0,226.43920026999996,210.2607501999999,207.79400019999997
1167,2/18/2015,204.169998,206.169998,202.600006,204.46000700000002,2708800,204.46000700000002,1.0,225.96240035,209.9157504999999,208.42050089999998
1168,2/19/2015,205.0,212.440002,203.75,211.710007,5154100,211.710007,1.0,225.61000045,209.72625084999987,209.17750089999996
1169,2/20/2015,210.77999900000003,217.600006,209.809998,217.11000099999998,5982100,217.11000099999998,1.0,225.3151004,209.58900072499983,209.95200119999996
1170,2/23/2015,215.66000400000001,218.19999700000002,206.330002,207.33999599999999,8499800,207.33999599999999,-1.0,224.93590041,209.24825059999984,210.2545013499999
1171,2/24/2015,207.28999299999998,207.28999299999998,201.699997,204.110001,6584900,204.110001,-1.0,224.55020048999998,208.79450074999986,210.1325012499999
1172,2/25/2015,204.940002,207.139999,202.580002,203.759995,3909500,203.759995,-1.0,224.18540038999998,208.19300044999986,210.02150119999993
1173,2/26/2015,204.0,211.08999599999999,202.220001,207.190002,6472900,207.190002,1.0,223.74310042999997,207.73000032499985,210.41250154999994
1174,2/27/2015,206.899994,208.550003,202.800003,203.33999599999999,3882100,203.33999599999999,-1.0,223.22440031999994,207.25775032499988,210.31950149999994
1175,3/2/2015,202.699997,203.33999599999999,195.830002,197.330002,7922100,197.330002,-1.0,222.59150038999994,206.6307502749999,210.00600129999992
1176,3/3/2015,196.809998,200.240005,195.320007,199.559998,4432300,199.559998,1.0,221.99140029999995,206.1370002749999,209.43700109999992
1177,3/4/2015,199.25,202.520004,197.21000700000002,202.440002,4212000,202.440002,1.0,221.42300032999995,205.94575042499986,208.6410011499999
1178,3/5/2015,202.850006,206.190002,200.149994,200.630005,4877000,200.630005,-1.0,220.85920027999992,205.67950057499988,207.74500124999992
1179,3/6/2015,199.21000700000002,200.75,192.149994,193.880005,6712400,193.880005,-1.0,220.42890028999992,205.25275077499992,206.3895012499999
1180,3/9/2015,194.389999,194.490005,188.25,190.880005,6736700,190.880005,-1.0,220.0918003799999,204.75925102499994,205.0655014499999
1181,3/10/2015,188.46000700000002,193.5,187.600006,190.320007,5530900,190.320007,1.0,219.7244004699999,204.3507510999999,203.70750199999992
1182,3/11/2015,191.149994,196.179993,191.009995,193.740005,4974900,193.740005,1.0,219.3648005499999,204.13900104999993,202.58000259999991
1183,3/12/2015,193.75,194.449997,189.75,191.070007,4149300,191.070007,-1.0,219.01200055999988,203.80950122499993,201.49350279999993
1184,3/13/2015,188.949997,191.75,187.320007,188.679993,5434300,188.679993,-1.0,218.6240005299999,203.70925099999994,200.78350219999993
1185,3/16/2015,192.0,195.91000400000001,189.800003,195.699997,5628800,195.699997,1.0,218.2763004899999,203.80500104999993,200.38000184999993
1186,3/17/2015,195.429993,198.71000700000002,193.940002,194.729996,4883200,194.729996,-1.0,217.8702004899999,203.84650077499992,199.8990013499999
1187,3/18/2015,194.96000700000002,200.880005,193.110001,200.71000700000002,4756300,200.71000700000002,1.0,217.5663004999999,204.0660011249999,199.7115013499999
1188,3/19/2015,202.0,204.58999599999999,194.529999,195.649994,8475200,195.649994,-1.0,217.1699005099999,204.0430007999999,198.9085006999999
1189,3/20/2015,197.449997,198.990005,195.619995,198.080002,4269500,198.080002,1.0,216.79830047999988,203.95450097499992,197.9570007499999
1190,3/23/2015,198.5,200.5,197.470001,199.630005,2620900,199.630005,1.0,216.57790054999987,203.91300127499989,197.5715011999999
1191,3/24/2015,201.580002,203.78999299999998,199.75,201.720001,3649900,201.720001,1.0,216.16740051999986,203.7922512249999,197.4520011999999
1192,3/25/2015,198.270004,198.58999599999999,192.699997,194.300003,5730400,194.300003,-1.0,215.72940048999988,203.50025139999988,196.97900159999992
1193,3/26/2015,193.919998,194.78999299999998,189.699997,190.41000400000001,4128000,190.41000400000001,-1.0,215.24690048999986,203.27625162499987,196.1400016999999
1194,3/27/2015,189.070007,189.28999299999998,181.399994,185.0,8526900,185.0,-1.0,214.67990051999988,202.7712516999999,195.2230018999999
1195,3/30/2015,185.850006,192.25,181.800003,190.570007,10089500,190.570007,1.0,214.15970062999986,202.44550172499993,194.88500214999988
1196,3/31/2015,193.529999,193.759995,188.41000400000001,188.770004,5026600,188.770004,-1.0,213.65810073999987,201.89125177499994,194.34550244999986
1197,4/1/2015,188.699997,192.300003,186.050003,187.58999599999999,3786000,187.58999599999999,-1.0,213.22430068999984,201.12200164999993,193.6030021499999
1198,4/2/2015,190.229996,193.229996,190.0,191.0,5010400,191.0,1.0,212.7221006799998,200.43325157499993,193.12150189999988
1199,4/6/2015,198.0,207.75,197.5,203.100006,12455800,203.100006,1.0,212.35110076999982,199.98600159999995,193.58250194999988
1200,4/7/2015,202.509995,205.059998,201.139999,203.25,4347900,203.25,1.0,211.96430083999982,199.63325157499997,194.2010016999999
1201,4/8/2015,208.199997,210.899994,205.869995,207.669998,6303100,207.669998,-1.0,211.53020079999985,199.38800162499996,195.06850124999988
1202,4/9/2015,208.429993,210.36999500000002,206.119995,210.08999599999999,3800200,210.08999599999999,1.0,211.14010069999983,199.23300169999996,195.8860007999999
1203,4/10/2015,209.850006,211.649994,209.0,210.899994,4067700,210.899994,1.0,210.73210066999982,199.18550147499997,196.8775001499999
1204,4/13/2015,210.440002,213.0,209.050003,209.77999900000003,3758200,209.77999900000003,-1.0,210.24310072999978,199.35800132499998,197.93250044999988
1205,4/14/2015,208.570007,209.490005,205.5,207.46000700000002,3017000,207.46000700000002,-1.0,209.77790083999983,199.45025139999996,198.52050094999987
1206,4/15/2015,207.46000700000002,209.58999599999999,206.600006,207.830002,1952400,207.830002,1.0,209.2792007399998,199.53725129999995,199.17550124999988
1207,4/16/2015,207.699997,209.169998,206.28999299999998,206.699997,1659100,206.699997,-1.0,208.8688006599998,199.59325104999996,199.47500074999988
1208,4/17/2015,204.990005,206.880005,203.5,206.78999299999998,2469900,206.78999299999998,1.0,208.44960051999976,199.47025069999998,200.03200069999986
1209,4/20/2015,206.779999,207.850006,203.850006,205.270004,2554700,205.270004,-1.0,208.0745005699998,199.17425077499996,200.39150079999987
1210,4/21/2015,205.800003,210.75,204.309998,209.41000400000001,3432500,209.41000400000001,1.0,207.7014005999998,199.22600097499998,200.88050074999987
1211,4/22/2015,212.5,221.88000499999998,211.690002,219.440002,7863000,219.440002,1.0,207.4149006599998,199.609251,201.76650079999987
1212,4/23/2015,218.270004,221.479996,217.149994,218.600006,4411200,218.600006,1.0,207.11650069999982,199.980251275,202.98150094999988
1213,4/24/2015,220.5,220.80000299999998,218.00999500000003,218.42999300000002,2427800,218.42999300000002,-1.0,206.85560058999982,200.26125105,204.3825003999999
1214,4/27/2015,222.559998,238.75,222.0,231.55000299999998,11672600,231.55000299999998,1.0,206.85470062999983,200.96650122499997,206.7100005499999
1215,4/28/2015,234.75,235.5,228.02999900000003,230.479996,6085400,230.479996,-1.0,206.8452006599998,201.79525107499995,208.7054999999999
1216,4/29/2015,230.05000299999998,234.97000099999997,227.63000499999998,232.44999700000002,3936100,232.44999700000002,1.0,206.8767005999998,202.61750105,210.8894996499999
1217,4/30/2015,230.38999900000002,232.88999900000002,225.169998,226.05000299999998,3911900,226.05000299999998,-1.0,206.8544006399998,203.20775107499998,212.81249999999991
1218,5/1/2015,229.940002,231.770004,220.41000400000001,226.02999900000003,5281700,226.02999900000003,-1.0,206.87760055999976,203.84275092499996,214.56399994999992
1219,5/4/2015,228.17999300000002,234.729996,227.11000099999998,230.50999500000003,4434600,230.50999500000003,1.0,207.03910049999976,204.75850067499994,215.93449939999996
1220,5/5/2015,237.75999500000003,239.5,229.13000499999998,232.94999700000002,5796900,232.94999700000002,-1.0,207.19970047999976,205.81025047499992,217.41949924999994
1221,5/6/2015,234.100006,234.47000099999997,228.19999700000002,230.42999300000002,5270900,230.42999300000002,-1.0,207.4056004499998,206.81300012499992,218.55749899999992
1222,5/7/2015,221.0,237.479996,220.25,236.80000299999998,9455900,236.80000299999998,1.0,207.68480042999983,207.88950007499994,219.89299934999994
1223,5/8/2015,235.99000499999997,238.41000400000001,233.69999700000002,236.61000099999998,4668200,236.61000099999998,1.0,207.98090043999983,209.0279999249999,221.17849969999992
1224,5/11/2015,236.289993,242.88000499999998,235.309998,239.49000499999997,5672300,239.49000499999997,1.0,208.33540055999984,210.2982502249999,222.6639999999999
1225,5/12/2015,240.11000099999998,246.350006,238.190002,244.74000499999997,6363400,244.74000499999997,1.0,208.80470062999981,211.5242504249999,224.52799989999988
1226,5/13/2015,247.61000099999998,248.30000299999998,242.25,243.17999300000002,5440200,243.17999300000002,-1.0,209.17830048999986,212.73550034999988,226.2954994499999
1227,5/14/2015,244.82000699999998,244.88999900000002,241.25,244.100006,2895900,244.100006,-1.0,209.43670059999985,213.8202503249999,228.1654998999999
1228,5/15/2015,243.92999300000002,249.399994,242.5,248.83999599999999,4527600,248.83999599999999,1.0,209.73220062999985,215.15000037499993,230.26800004999987
1229,5/18/2015,247.0,249.899994,246.0,248.75,3348000,248.75,1.0,209.99370056999985,216.41675032499992,232.44199984999986
1230,5/19/2015,248.42999300000002,251.0,246.149994,247.13999900000002,3674200,247.13999900000002,-1.0,210.25540054999982,217.60450017499994,234.32849959999984
1231,5/20/2015,247.13000499999998,247.74000499999997,241.36999500000002,244.350006,3755600,244.350006,-1.0,210.47630065999982,218.67025029999996,235.57399979999983
1232,5/21/2015,243.02999900000003,246.61999500000002,242.36000099999998,245.61999500000002,1970600,245.61999500000002,1.0,210.65430053999987,219.95325009999996,236.92499924999984
1233,5/22/2015,245.38000499999998,248.600006,245.00999500000003,247.729996,2223100,247.729996,1.0,210.8745004299998,221.3862499,238.38999939999985
1234,5/26/2015,247.67999300000002,252.0,246.5,247.460007,3498700,247.460007,-1.0,211.12680053999986,222.947750075,239.18549959999982
1235,5/27/2015,248.50999500000003,249.5,245.55000299999998,247.42999300000002,3408200,247.42999300000002,-1.0,211.37700042999987,224.36924972499997,240.0329994499998
1236,5/28/2015,247.02999900000003,251.80000299999998,245.05000299999998,251.44999700000002,3647300,251.44999700000002,1.0,211.69840041999984,225.93624954999996,240.9829994499998
1237,5/29/2015,251.0,252.86999500000002,249.42999300000002,250.80000299999998,3781700,250.80000299999998,-1.0,212.10550048999986,227.51649972499996,242.2204994499998
1238,6/1/2015,251.41000400000001,251.600006,247.47000099999997,249.44999700000002,2505100,249.44999700000002,-1.0,212.4872004699999,228.97774964999994,243.39149934999978
1239,6/2/2015,248.919998,249.399994,246.30000299999998,248.350006,2125800,248.350006,-1.0,212.8612005599999,230.10899964999993,244.28349989999975
1240,6/3/2015,248.19999700000002,250.72000099999997,247.00999500000003,248.99000499999997,1781500,248.99000499999997,1.0,213.24490065999987,231.25249977499993,245.08550029999975
1241,6/4/2015,247.5,249.30000299999998,245.710007,245.919998,2453600,245.919998,-1.0,213.63750059999987,232.20874977499994,245.86000054999977
1242,6/5/2015,246.0,249.69999700000002,245.67999300000002,249.13999900000002,3022000,249.13999900000002,1.0,214.10680051999987,233.18499984999994,246.47700034999974
1243,6/8/2015,250.850006,258.75,250.309998,256.290009,5001200,256.290009,1.0,214.62720060999985,234.31975022499995,247.46100074999976
1244,6/9/2015,255.399994,257.73999,254.13999900000002,256.0,2611100,256.0,1.0,215.26030058999987,235.47525024999996,248.2865004999998
1245,6/10/2015,251.899994,254.0,248.5,250.69999700000002,3454500,250.69999700000002,-1.0,215.84860060999983,236.55624999999995,248.5845000999998
1246,6/11/2015,253.25999500000003,254.36999500000002,250.42999300000002,251.41000400000001,2044100,251.41000400000001,-1.0,216.43200057999988,237.64575004999992,248.99600064999981
1247,6/12/2015,250.210007,253.460007,250.210007,250.690002,1422300,250.690002,1.0,217.01960066999985,238.7455001749999,249.32550044999985
1248,6/15/2015,249.69999700000002,251.27999900000003,246.00999500000003,250.38000499999998,2186200,250.38000499999998,1.0,217.55770064999987,239.83525047499992,249.40250089999986
1249,6/16/2015,250.13000499999998,253.440002,249.100006,253.11999500000002,1984700,253.11999500000002,1.0,218.07270064999986,241.0315002499999,249.62100064999987
1250,6/17/2015,252.169998,264.359985,252.020004,260.410004,5512900,260.410004,1.0,218.66390075999988,242.3065002499999,250.28450089999987
1251,6/18/2015,262.0,263.459991,260.019989,261.890015,2782700,261.890015,-1.0,219.2173008799999,243.36775057499995,251.1615013499999
1252,6/19/2015,262.399994,263.799988,260.100006,262.51001,2463000,262.51001,1.0,219.78260101999993,244.46550067499993,252.00600209999988
1253,6/22/2015,262.149994,264.399994,255.690002,259.790009,4561100,259.790009,-1.0,220.38680115999992,245.49950107499996,252.6090027499999
1254,6/23/2015,260.320007,268.0,258.570007,267.670013,3870800,267.670013,1.0,221.01150131999992,246.40250132499995,253.6195030499999
1255,6/24/2015,266.980011,267.350006,263.72000099999997,265.170013,2412300,265.170013,-1.0,221.6272013899999,247.26975174999998,254.50650404999993
1256,6/25/2015,266.450012,271.410004,265.25,268.790009,2849200,268.790009,1.0,222.20570145999991,248.17825205,255.37350464999994
1257,6/26/2015,268.890015,269.109985,266.0,267.089996,3838400,267.089996,-1.0,222.69300140999988,249.204251875,256.18800429999993
1258,6/29/2015,261.950012,265.950012,260.700012,262.019989,3478900,262.019989,1.0,223.12770126999987,250.104001625,256.81650389999993
1259,6/30/2015,264.799988,270.920013,264.0,268.26001,3086900,268.26001,1.0,223.60040131999992,251.047752,257.81200409999997
1260,7/1/2015,271.109985,272.619995,267.850006,269.149994,2101200,269.149994,-1.0,224.1183012499999,251.95275192499997,258.82000355
1261,7/2/2015,280.200012,282.450012,273.309998,280.019989,7163900,280.019989,-1.0,224.7437011799999,253.192501825,260.5250031
1262,7/6/2015,278.880005,281.690002,276.299988,279.72000099999997,4121900,279.72000099999997,1.0,225.37800125999993,254.265501775,262.0540032
1263,7/7/2015,275.0,275.200012,260.769989,267.880005,6105100,267.880005,-1.0,225.92880127999993,255.04725187500003,262.63350299999996
1264,7/8/2015,259.320007,260.799988,254.309998,254.960007,6221100,254.960007,-1.0,226.44960129999996,255.43400192500002,262.58150334999993
1265,7/9/2015,259.079987,262.950012,256.790009,257.920013,3334100,257.920013,-1.0,226.99110138999993,255.76350212500006,262.94250415
1266,7/10/2015,262.22000099999997,263.0,257.820007,259.149994,2610900,259.149994,-1.0,227.53910126999992,256.1627521500001,263.32950365
1267,7/13/2015,262.25,262.549988,256.049988,262.160004,2960300,262.160004,-1.0,228.11610123999992,256.61425210000004,263.90300375
1268,7/14/2015,262.100006,265.98999,260.51001,265.649994,1907600,265.649994,1.0,228.6555011099999,257.03450205,264.66650319999997
1269,7/15/2015,266.73999,267.48999,262.079987,263.140015,2021600,263.140015,-1.0,229.1158012499999,257.394252425,265.1675042
