Date,Open,High,Low,Close,Adj Close,Volume,300ma,100ma,40ma,20ma
2017-11-01,332.25,332.609985,320.26001,321.079987,321.079987,8457300,313.9508058009481,349.28789853,350.29325027500005,342.97149809999996
2017-11-02,300.130005,308.690002,292.630005,299.26001,299.26001,19791400,313.88150959433983,348.52099850999997,349.00950090000003,340.16799925
2017-11-03,299.5,306.25,295.130005,306.089996,306.089996,8894000,313.84492971831,347.77529843,348.0767509500001,337.62849879999993
2017-11-06,307.0,307.5,299.01001,302.7799990000001,302.7799990000001,6486000,313.79322443457966,347.04969846,346.5540008750001,335.62049864999994
2017-11-07,301.019989,306.5,300.0299990000001,306.049988,306.049988,5294300,313.75720938139557,346.3961984,345.1365005750001,333.14349824999994
2017-11-08,305.5,306.890015,301.299988,304.390015,304.390015,4725300,313.7138427407409,345.74209866999996,343.59050067500016,330.6329987
2017-11-09,302.5,304.459991,296.299988,302.98999,302.98999,5447100,313.6644240645163,345.04959866999997,341.72425005000014,327.99849854999997
2017-11-10,302.5,308.359985,301.850006,302.98999,302.98999,4625400,313.6154587706424,344.31549863,339.80374985000014,325.36949769999995
2017-11-13,300.130005,316.799988,299.109985,315.399994,315.399994,7584900,313.62360733333355,343.64339872,338.06374970000013,323.6094971
2017-11-14,315.0,316.350006,306.899994,308.700012,308.700012,5676100,313.6012273545457,342.89589872,336.40374985000005,321.2569977
2017-11-15,306.01001,312.48999,301.5,311.299988,311.299988,5978700,313.5908145067876,342.2339986999999,334.8384994500001,318.83949739999997
2017-11-16,313.98999,318.140015,311.299988,312.5,312.5,5822100,313.58590092792815,341.7352987499999,333.4889991750001,316.8739975
2017-11-17,325.670013,326.670013,313.149994,315.049988,315.049988,13735100,313.5924663408074,341.1733987299999,332.5879989750001,315.3714966
2017-11-20,313.790009,315.5,304.75,308.73999,308.73999,8247700,313.57080350000024,340.65329862999994,331.6817489750001,313.95749665
2017-11-21,310.859985,318.230011,308.709991,317.809998,317.809998,7261300,313.58964436444467,340.2152987599999,330.99574892500016,312.98099675
2017-11-22,316.769989,317.420013,311.839996,312.600006,312.600006,4917600,313.58526543362854,339.8150988699999,330.28649905000015,312.31899725
2017-11-24,313.790009,316.410004,311.0,315.549988,315.549988,3244100,313.59392059911914,339.69969878999984,329.68524860000014,311.78799599999996
2017-11-27,313.25,317.339996,309.51001,316.809998,316.809998,4555900,313.60802620175457,339.7794988999998,329.0779984000002,311.58499614999994
2017-11-28,316.359985,320.0,313.920013,317.549988,317.549988,4949500,313.6252400087338,339.8227987699998,328.47849812500016,311.45849619999996
2017-11-29,317.299988,318.0,301.230011,307.540009,307.540009,8767400,313.5987824826089,339.7376989799998,327.46349797500017,310.25899669999995
2017-11-30,308.559998,310.700012,304.540009,308.850006,308.850006,4351600,313.57822500865814,339.5539990299998,326.30949787500015,309.64749764999993
2017-12-01,305.440002,310.320007,305.049988,306.5299990000001,306.5299990000001,4292900,313.5478447241381,339.32409912999975,325.0894981750002,310.01099709999994
2017-12-04,306.5,308.269989,300.609985,305.200012,305.200012,5835100,313.51201711588,339.14199920999977,323.7974983500002,309.9664979
2017-12-05,302.0,308.0,301.0,303.700012,303.700012,4646500,313.4700854700857,338.9011993399998,322.8164986000002,310.01249855
2017-12-06,300.100006,313.390015,300.0,313.26001,313.26001,7195300,313.46919153191504,338.8380993699998,321.75824895000017,310.37299965
2017-12-07,312.0,318.630005,311.049988,311.23999,311.23999,4780600,313.45974576271203,338.66809936999977,320.6742485500002,310.7154984
2017-12-08,314.600006,316.980011,311.26001,315.130005,315.130005,3468500,313.4667932700424,338.56679931999975,319.6604988500002,311.32249915
2017-12-11,314.630005,329.01001,313.75,328.910004,328.910004,7938000,313.53168071008423,338.5566992299997,318.99399877500014,312.61849985
2017-12-12,330.450012,341.440002,330.0299990000001,341.0299990000001,341.0299990000001,8733200,313.6467364351467,338.6829992799997,318.75474860000014,313.9000001
2017-12-13,340.929993,344.220001,336.5,339.0299990000001,339.0299990000001,6221500,313.7525000291669,338.6480993799997,318.3367485750001,315.41649945
2017-12-14,341.01001,347.440002,336.899994,337.890015,337.890015,5799900,313.8526556929463,338.63099946999967,317.79274910000015,316.7460008
2017-12-15,342.040009,343.899994,335.76001,343.450012,343.450012,6933200,313.9749588181821,338.6269995299997,317.58374945000014,318.2935014
2017-12-18,344.899994,346.730011,337.579987,338.869995,338.869995,5476200,314.0774075267492,338.6710995699996,317.42799917500014,319.48450175000005
2017-12-19,340.26001,341.48999,330.299988,331.100006,331.100006,6825000,314.1471722745904,338.63139955999964,317.27999960000017,320.60250255
2017-12-20,332.690002,333.100006,325.040009,328.980011,328.980011,5953800,314.20771447346965,338.6864996599996,317.0709999750001,321.1610032
2017-12-21,329.589996,333.73999,327.209991,331.660004,331.660004,4385200,314.2786587398377,338.80739962999957,317.2165001750001,322.11400310000005
2017-12-22,329.51001,330.920013,324.820007,325.200012,325.200012,4215800,314.32287474493955,338.8004995999996,317.19225015000006,322.59650430000005
2017-12-26,323.829987,323.940002,316.579987,317.290009,317.290009,4378400,314.334838995968,338.50249972999956,317.10275050000007,322.6205048500001
2017-12-27,316.0,317.679993,310.75,311.640015,311.640015,4712100,314.32401640963883,338.04979983999954,316.89175120000016,322.3250062000001
2017-12-28,311.75,315.820007,309.540009,315.359985,315.359985,4316300,314.32816028400026,337.65169955999954,316.4875008500001,322.7160050000001
2017-12-29,316.179993,316.410004,310.0,311.350006,311.350006,3777200,314.31629512749026,337.1129996099995,316.24425132500016,322.8410050000001
2018-01-02,312.0,322.109985,311.0,320.5299990000001,320.5299990000001,4352200,314.34095268254,336.6829996099995,316.77600105000016,323.5410050000001
2018-01-03,321.0,325.25,315.549988,317.25,317.25,4521500,314.3524508932809,336.30149966999954,317.0550011500001,324.1435044000001
2018-01-04,312.869995,318.549988,305.679993,314.619995,314.619995,9946300,314.3535042165357,335.86899966999954,317.35100105000015,324.68950355000004
2018-01-05,316.619995,317.23999,312.0,316.579987,316.579987,4591200,314.3622355215689,335.39679965999954,317.6142510250001,324.8555024000001
2018-01-08,316.0,337.019989,315.5,336.410004,336.410004,9859400,314.4483596171878,335.13759982999954,318.41475075000005,326.1140031000001
2018-01-09,335.160004,338.799988,327.399994,333.690002,333.690002,7146600,314.52322982101197,334.8453998099996,319.18225105000005,327.0420029500001
2018-01-10,332.200012,337.0,330.0,334.799988,334.799988,4309900,314.6018219069771,334.6741995599995,319.9775010000001,327.33650215000006
2018-01-11,335.23999,344.809998,333.26001,337.950012,337.950012,6645500,314.69196935907365,334.5790997699995,320.54125145000006,327.18250280000007
2018-01-12,338.630005,340.410004,333.670013,336.220001,336.220001,4825100,314.7747694807695,334.5626999299995,321.22925117500006,327.04200290000006
2018-01-16,337.540009,345.0,334.799988,340.059998,340.059998,6474300,314.8716477509581,334.5497998499995,321.9482514250001,327.15050205
2018-01-17,340.470001,349.0,339.75,347.160004,347.160004,7103500,314.99488575190867,334.4936999999994,322.8147515250001,327.33600165
2018-01-18,345.670013,352.299988,343.73999,344.570007,344.570007,5685800,315.10733868441093,334.4101001399995,323.55275200000005,327.62100225000006
2018-01-19,345.0,350.589996,342.600006,350.019989,350.019989,4888300,315.23958357196994,334.4298001499995,324.5847519750001,328.5670014000001
2018-01-22,349.399994,357.829987,349.200012,351.559998,351.559998,6210400,315.3766417396229,334.4888000899995,325.4285019750001,329.69600075000005
2018-01-23,360.0,360.5,351.0,352.790009,352.790009,5465400,315.5172934962409,334.54310032999945,326.4332520500001,330.75250100000005
2018-01-24,354.579987,354.75,343.519989,345.890015,345.890015,5287500,315.6310490074909,334.47020054999945,327.1917527250001,331.78700115000004
2018-01-25,348.269989,349.200012,336.399994,337.640015,337.640015,6740300,315.71317201492565,334.2876007599994,327.7125031500001,332.80450145000003
2018-01-26,341.5,344.0,335.709991,342.850006,342.850006,4539400,315.8140524386619,334.1621008799994,328.34500360000004,334.365001
2018-01-29,339.850006,350.850006,338.2799990000001,349.52999900000015,349.52999900000015,4747100,315.93892631481503,334.1615009099994,329.3947533500001,336.07350170000007
2018-01-30,345.140015,348.269989,342.170013,345.820007,345.820007,4717700,316.0491886051663,334.1744009899994,330.3190033750001,337.79700175000005
2018-01-31,347.51001,356.190002,345.190002,354.309998,354.309998,6214100,316.18985334558846,334.2114011199994,331.51350335000006,339.48600170000003
2018-02-01,351.0,359.660004,348.630005,349.25,349.25,4197700,316.310952783883,334.26990117999935,332.6147530500001,341.08600170000005
2018-02-02,348.440002,351.950012,340.51001,343.75,343.75,3691400,316.41109529197104,334.0705011599993,333.6160027500001,342.54250195000003
